Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,France,Germany,Spain
-1.2080090483407404,5.3327365853378925,-4.730419455020545,1.4147146675051097,-2.055504796710826,-5.264556509375285,-1.2586013986013984,1,0,0
-3.585719586354227,1.837516863936592,4.165062177905679,1.4147146675051097,-2.055504796710826,0.4870921276666369,-1.2586013986013984,0,1,0
-2.396864317347484,3.415682804348512,-4.730419455020545,-3.410003789314134,-2.055504796710826,-2.394281298566946,-1.2586013986013984,1,0,0
-4.77457485536097,1.3186632798479,4.165062177905679,-3.410003789314134,-2.055504796710826,4.312988792903829,-1.2586013986013984,1,0,0
-1.2080090483407404,2.544477258259012,-4.730419455020545,1.4147146675051097,1.9469926438771092,-0.5780001705273583,-1.2586013986013984,0,0,1
-2.396864317347484,-4.905018017191244,4.165062177905679,1.4147146675051097,-2.055504796710826,-4.37805987677973,-1.2586013986013984,0,0,1
-2.396864317347484,4.523259412270985,-4.730419455020545,-3.410003789314134,-2.055504796710826,-1.6201250103027562,-1.2586013986013984,0,0,1
-3.585719586354227,2.8733120856577905,4.165062177905679,1.4147146675051097,1.9469926438771092,-2.8737127510486595,-1.2586013986013984,0,0,1
2.358556758679488,-4.905018017191244,-4.730419455020545,-3.410003789314134,-2.055504796710826,-4.039332817188488,4.864324324324325,1,0,0
4.736267296692975,1.8958940179096768,-4.730419455020545,-3.410003789314134,1.9469926438771092,0.334963987774081,-1.2586013986013984,0,1,0
4.736267296692975,-4.905018017191244,4.165062177905679,-3.410003789314134,-2.055504796710826,-4.6513635291336,-1.2586013986013984,1,0,0
-1.2080090483407404,1.563438148098258,-4.730419455020545,-3.410003789314134,1.9469926438771092,3.0012261480315336,-1.2586013986013984,1,0,0
-0.0191537793339976,-4.905018017191244,4.165062177905679,-3.410003789314134,-2.055504796710826,1.0314213141727504,-1.2586013986013984,1,0,0
-1.2080090483407404,3.624110082896459,4.165062177905679,1.4147146675051097,-2.055504796710826,-0.771481671731205,4.864324324324325,1,0,0
-0.0191537793339976,4.422098834010407,-4.730419455020545,1.4147146675051097,1.9469926438771092,-0.4049216623201093,-1.2586013986013984,0,0,1
-3.585719586354227,-4.905018017191244,13.060543810831902,1.4147146675051097,1.9469926438771092,-1.2756462900177474,-1.2586013986013984,1,0,0
4.736267296692975,4.690374737616784,4.165062177905679,1.4147146675051097,-2.055504796710826,4.643895860615859,-1.2586013986013984,0,1,0
2.358556758679488,2.8911287992324883,-4.730419455020545,1.4147146675051097,-2.055504796710826,-2.585210993910116,-1.2586013986013984,0,1,0
-2.396864317347484,2.5859308848260536,-4.730419455020545,1.4147146675051097,-2.055504796710826,-1.3602531525110717,-1.2586013986013984,1,0,0
-3.585719586354227,-4.905018017191244,-4.730419455020545,1.4147146675051097,-2.055504796710826,-3.3477409821910764,4.864324324324325,0,0,1
-3.585719586354227,0.9259666073452424,4.165062177905679,1.4147146675051097,1.9469926438771092,-4.887108071555131,-1.2586013986013984,0,1,0
4.736267296692975,8.416707507104086,4.165062177905679,-3.410003789314134,1.9469926438771092,0.1879304170590776,-1.2586013986013984,0,1,0
-3.585719586354227,4.074738926212477,4.165062177905679,1.4147146675051097,-2.055504796710826,-5.463785451419125,-1.2586013986013984,0,0,1
-5.963430124367713,2.5801403080210634,-4.730419455020545,1.4147146675051097,-2.055504796710826,4.354127544508906,-1.2586013986013984,1,0,0
-0.0191537793339976,4.13674871405533,4.165062177905679,-3.410003789314134,1.9469926438771092,-2.5743834519626523,-1.2586013986013984,0,1,0
5.925122565699718,2.96431339571602,4.165062177905679,1.4147146675051097,-2.055504796710826,-3.385718460483282,-1.2586013986013984,0,1,0
3.5474120276862324,3.964522200086179,4.165062177905679,1.4147146675051097,1.9469926438771092,2.0099601916111656,-1.2586013986013984,1,0,0
1.1697014896727451,-4.905018017191244,4.165062177905679,-3.410003789314134,-2.055504796710826,3.5953037935138985,-1.2586013986013984,1,0,0
-3.585719586354227,2.063026730441166,-4.730419455020545,1.4147146675051097,-2.055504796710826,4.169765750146618,4.864324324324325,0,1,0
5.925122565699718,3.961331329526932,-4.730419455020545,1.4147146675051097,-2.055504796710826,-1.7360021949328677,-1.2586013986013984,1,0,0
1.1697014896727451,-4.905018017191244,4.165062177905679,1.4147146675051097,1.9469926438771092,-5.876815696260439,-1.2586013986013984,1,0,0
1.1697014896727451,0.963205451306783,-4.730419455020545,1.4147146675051097,-2.055504796710826,4.667592750901082,-1.2586013986013984,1,0,0
-1.2080090483407404,3.723824948865311,-4.730419455020545,1.4147146675051097,1.9469926438771092,-4.857754165867929,4.864324324324325,0,1,0
3.5474120276862324,-4.905018017191244,4.165062177905679,1.4147146675051097,-2.055504796710826,0.4670001981767964,-1.2586013986013984,1,0,0
-2.396864317347484,-4.905018017191244,-4.730419455020545,1.4147146675051097,1.9469926438771092,-3.453008851597457,-1.2586013986013984,1,0,0
2.358556758679488,4.60559482018678,-4.730419455020545,1.4147146675051097,1.9469926438771092,1.3095886494191176,-1.2586013986013984,0,1,0
-1.2080090483407404,3.2616561660091,4.165062177905679,1.4147146675051097,-2.055504796710826,1.4106969486769831,-1.2586013986013984,0,1,0
4.736267296692975,3.3231198674272835,4.165062177905679,1.4147146675051097,1.9469926438771092,3.181454294204204,-1.2586013986013984,0,1,0
-5.963430124367713,2.078785316405903,13.060543810831902,-3.410003789314134,-2.055504796710826,-0.6930219305138828,4.864324324324325,0,1,0
1.1697014896727451,-4.905018017191244,-4.730419455020545,1.4147146675051097,-2.055504796710826,-1.5090837780974855,-1.2586013986013984,1,0,0
3.5474120276862324,-4.905018017191244,-4.730419455020545,1.4147146675051097,1.9469926438771092,-3.8427033050693433,-1.2586013986013984,0,0,1
-4.77457485536097,3.2397463801287425,-4.730419455020545,-3.410003789314134,-2.055504796710826,4.813614762382866,-1.2586013986013984,1,0,0
-1.2080090483407404,-4.905018017191244,-4.730419455020545,1.4147146675051097,-2.055504796710826,1.993890988440319,-1.2586013986013984,0,0,1
-3.585719586354227,-4.905018017191244,4.165062177905679,1.4147146675051097,1.9469926438771092,-2.445789436566897,-1.2586013986013984,0,0,1
-3.585719586354227,1.8249884306913653,-4.730419455020545,1.4147146675051097,1.9469926438771092,2.879612976450244,-1.2586013986013984,1,0,0
-0.0191537793339976,-4.905018017191244,4.165062177905679,1.4147146675051097,-2.055504796710826,2.6600841264091373,-1.2586013986013984,1,0,0
-3.585719586354227,3.884388525054751,4.165062177905679,1.4147146675051097,-2.055504796710826,-1.028003568462701,-1.2586013986013984,0,0,1
1.1697014896727451,-4.905018017191244,4.165062177905679,1.4147146675051097,1.9469926438771092,3.6189018186535606,-1.2586013986013984,1,0,0
1.1697014896727451,2.6281914056031312,4.165062177905679,-3.410003789314134,1.9469926438771092,-1.4365788533913286,-1.2586013986013984,0,0,1
-3.585719586354227,1.7257726413488328,-4.730419455020545,1.4147146675051097,-2.055504796710826,1.7381811121421633,4.864324324324325,1,0,0
-2.396864317347484,-4.905018017191244,-4.730419455020545,1.4147146675051097,1.9469926438771092,-4.0720855136724055,-1.2586013986013984,1,0,0
-0.0191537793339976,-4.905018017191244,-4.730419455020545,1.4147146675051097,-2.055504796710826,3.656864828875684,4.864324324324325,1,0,0
-0.0191537793339976,-4.905018017191244,-4.730419455020545,1.4147146675051097,1.9469926438771092,-0.3041165896977084,-1.2586013986013984,1,0,0
-1.2080090483407404,-4.905018017191244,4.165062177905679,1.4147146675051097,-2.055504796710826,-2.328626402208266,-1.2586013986013984,1,0,0
4.736267296692975,-4.905018017191244,4.165062177905679,1.4147146675051097,-2.055504796710826,0.4827631605309131,-1.2586013986013984,1,0,0
3.5474120276862324,-4.905018017191244,4.165062177905679,-3.410003789314134,1.9469926438771092,2.532141777003317,-1.2586013986013984,1,0,0
-4.77457485536097,3.830129558211106,4.165062177905679,-3.410003789314134,1.9469926438771092,0.0912782833864048,4.864324324324325,0,1,0
3.5474120276862324,0.9416929948179588,-4.730419455020545,1.4147146675051097,1.9469926438771092,-2.423955310304708,-1.2586013986013984,1,0,0
-0.0191537793339976,-4.905018017191244,-4.730419455020545,-3.410003789314134,-2.055504796710826,5.025905960365552,4.864324324324325,1,0,0
2.358556758679488,0.6175340324304153,-4.730419455020545,1.4147146675051097,1.9469926438771092,-0.2645072336675272,-1.2586013986013984,1,0,0
-4.77457485536097,2.047498041709457,-4.730419455020545,-3.410003789314134,-2.055504796710826,5.218762320374615,4.864324324324325,0,1,0
-3.585719586354227,-4.905018017191244,4.165062177905679,1.4147146675051097,1.9469926438771092,1.0587243709258578,-1.2586013986013984,0,0,1
-0.0191537793339976,5.1018431309674686,-4.730419455020545,1.4147146675051097,1.9469926438771092,-0.7545877885656953,4.864324324324325,0,1,0
-3.585719586354227,-4.905018017191244,4.165062177905679,1.4147146675051097,1.9469926438771092,-3.2732726198075697,-1.2586013986013984,0,0,1
2.358556758679488,2.3942603454954816,-4.730419455020545,1.4147146675051097,-2.055504796710826,-4.097140594036554,4.864324324324325,1,0,0
1.1697014896727451,0.3156673740084367,4.165062177905679,1.4147146675051097,-2.055504796710826,-1.1383256170176554,-1.2586013986013984,1,0,0
5.925122565699718,-4.905018017191244,4.165062177905679,1.4147146675051097,1.9469926438771092,-5.791503515350628,-1.2586013986013984,1,0,0
1.1697014896727451,-4.905018017191244,-4.730419455020545,1.4147146675051097,-2.055504796710826,-1.7706538256150202,-1.2586013986013984,1,0,0
-0.0191537793339976,-4.905018017191244,4.165062177905679,-3.410003789314134,1.9469926438771092,0.3169072334757467,-1.2586013986013984,1,0,0
4.736267296692975,2.9729393717283465,4.165062177905679,1.4147146675051097,1.9469926438771092,4.921478444696422,-1.2586013986013984,1,0,0
4.736267296692975,3.880173742449253,-4.730419455020545,1.4147146675051097,1.9469926438771092,3.1280628957486054,-1.2586013986013984,1,0,0
3.5474120276862324,4.218439508160874,-4.730419455020545,-3.410003789314134,1.9469926438771092,4.569229767941235,-1.2586013986013984,1,0,0
3.5474120276862324,1.227629771297651,-4.730419455020545,-3.410003789314134,-2.055504796710826,-1.7921063565288018,4.864324324324325,0,1,0
2.358556758679488,-4.905018017191244,4.165062177905679,1.4147146675051097,1.9469926438771092,-3.3619552582101866,-1.2586013986013984,1,0,0
1.1697014896727451,2.697096822497122,-4.730419455020545,-3.410003789314134,1.9469926438771092,-2.867545133340041,-1.2586013986013984,0,1,0
2.358556758679488,1.8606411769359696,13.060543810831902,1.4147146675051097,-2.055504796710826,0.4790496892099193,4.864324324324325,1,0,0
5.925122565699718,-1.5587633311837126,4.165062177905679,1.4147146675051097,-2.055504796710826,-3.277106658379245,-1.2586013986013984,1,0,0
-1.2080090483407404,-4.905018017191244,4.165062177905679,-3.410003789314134,1.9469926438771092,-0.9746688366149228,-1.2586013986013984,1,0,0
-3.585719586354227,4.63843148631926,4.165062177905679,1.4147146675051097,-2.055504796710826,4.99789637952345,-1.2586013986013984,1,0,0
-1.2080090483407404,2.5728782601307296,4.165062177905679,-3.410003789314134,1.9469926438771092,4.9421738132759225,-1.2586013986013984,1,0,0
-4.77457485536097,-4.905018017191244,4.165062177905679,1.4147146675051097,-2.055504796710826,-5.5256786495565375,-1.2586013986013984,0,0,1
3.5474120276862324,2.7067962962334176,-4.730419455020545,1.4147146675051097,-2.055504796710826,-4.614899772673703,-1.2586013986013984,0,0,1
3.5474120276862324,-4.905018017191244,-4.730419455020545,1.4147146675051097,1.9469926438771092,-0.1000764115154186,-1.2586013986013984,1,0,0
-1.2080090483407404,3.816806466182809,-4.730419455020545,-3.410003789314134,-2.055504796710826,5.471239185845743,-1.2586013986013984,1,0,0
3.5474120276862324,3.6884355862854368,-4.730419455020545,-3.410003789314134,1.9469926438771092,-5.6763376774995375,-1.2586013986013984,1,0,0
-5.963430124367713,3.1760236325103923,-4.730419455020545,-3.410003789314134,-2.055504796710826,3.5110990228015977,-1.2586013986013984,1,0,0
-3.585719586354227,-4.905018017191244,4.165062177905679,1.4147146675051097,-2.055504796710826,-1.0774367440784205,-1.2586013986013984,0,0,1
-4.77457485536097,2.7798791454821643,4.165062177905679,-3.410003789314134,1.9469926438771092,-2.465109735652374,-1.2586013986013984,0,1,0
3.5474120276862324,1.1219259858129624,-4.730419455020545,-3.410003789314134,1.9469926438771092,-4.7407044647249394,4.864324324324325,1,0,0
5.925122565699718,-1.1920495538020233,-4.730419455020545,-3.410003789314134,-2.055504796710826,-1.2435193375648683,-1.2586013986013984,1,0,0
3.5474120276862324,-0.4381051199230981,-4.730419455020545,1.4147146675051097,1.9469926438771092,-5.400235659257346,-1.2586013986013984,1,0,0
3.5474120276862324,1.9062600004307988,-4.730419455020545,-3.410003789314134,1.9469926438771092,2.4753220487745877,4.864324324324325,0,0,1
2.358556758679488,4.155301485157618,4.165062177905679,1.4147146675051097,-2.055504796710826,-3.2313278761316853,-1.2586013986013984,0,0,1
-2.396864317347484,0.8143614822430116,4.165062177905679,1.4147146675051097,1.9469926438771092,-2.253446693045737,-1.2586013986013984,1,0,0
-3.585719586354227,-4.905018017191244,4.165062177905679,1.4147146675051097,1.9469926438771092,-5.558224573205536,-1.2586013986013984,1,0,0
4.736267296692975,-4.905018017191244,4.165062177905679,1.4147146675051097,1.9469926438771092,-1.2888833684700831,-1.2586013986013984,1,0,0
2.358556758679488,3.2530366296951776,-4.730419455020545,-3.410003789314134,1.9469926438771092,0.8986369839795542,-1.2586013986013984,0,0,1
-4.77457485536097,-4.905018017191244,4.165062177905679,1.4147146675051097,1.9469926438771092,-1.0248917277226075,-1.2586013986013984,1,0,0
3.5474120276862324,-4.905018017191244,-4.730419455020545,1.4147146675051097,-2.055504796710826,-4.996243135527126,-1.2586013986013984,0,0,1
3.5474120276862324,2.449928962319792,-4.730419455020545,1.4147146675051097,1.9469926438771092,-1.5399972211722537,-1.2586013986013984,1,0,0
-2.396864317347484,6.533610255799663,13.060543810831902,-3.410003789314134,1.9469926438771092,-5.032235474036859,4.864324324324325,0,0,1
-4.77457485536097,2.657645942133765,-4.730419455020545,-3.410003789314134,-2.055504796710826,-1.5052768671572123,4.864324324324325,0,1,0
-2.396864317347484,4.1114883530953055,-4.730419455020545,-3.410003789314134,1.9469926438771092,-0.814898541537912,-1.2586013986013984,1,0,0
2.358556758679488,3.7849685972728095,-4.730419455020545,1.4147146675051097,1.9469926438771092,1.0349292183313323,-1.2586013986013984,1,0,0
-2.396864317347484,3.51726518285456,-4.730419455020545,-3.410003789314134,1.9469926438771092,1.2929244468661574,-1.2586013986013984,1,0,0
3.5474120276862324,-4.905018017191244,4.165062177905679,1.4147146675051097,1.9469926438771092,-3.973838878109468,-1.2586013986013984,1,0,0
5.925122565699718,7.400713714005735,4.165062177905679,1.4147146675051097,1.9469926438771092,-0.2229489080300766,-1.2586013986013984,1,0,0
-0.0191537793339976,1.664529177616071,-4.730419455020545,-3.410003789314134,1.9469926438771092,4.724226202727507,4.864324324324325,1,0,0
-3.585719586354227,3.332239124337366,4.165062177905679,1.4147146675051097,1.9469926438771092,-3.3555531371989926,-1.2586013986013984,0,1,0
-4.77457485536097,0.507898167100167,-4.730419455020545,-3.410003789314134,-2.055504796710826,-3.760364312561341,-1.2586013986013984,1,0,0
-3.585719586354227,4.175308984129398,-4.730419455020545,1.4147146675051097,1.9469926438771092,-2.378839045099643,-1.2586013986013984,1,0,0
-4.77457485536097,2.685122847284491,4.165062177905679,1.4147146675051097,-2.055504796710826,-4.355470999528274,-1.2586013986013984,0,1,0
-2.396864317347484,3.387438287148014,4.165062177905679,1.4147146675051097,1.9469926438771092,-3.59710600692211,-1.2586013986013984,0,1,0
4.736267296692975,-0.0957288947201228,4.165062177905679,-3.410003789314134,-2.055504796710826,-4.137709062545907,-1.2586013986013984,1,0,0
3.5474120276862324,-4.905018017191244,4.165062177905679,1.4147146675051097,1.9469926438771092,-2.848587741679115,-1.2586013986013984,1,0,0
-1.2080090483407404,-4.905018017191244,-4.730419455020545,1.4147146675051097,1.9469926438771092,1.187384095473234,-1.2586013986013984,1,0,0
-0.0191537793339976,1.2338563156846012,-4.730419455020545,1.4147146675051097,-2.055504796710826,-5.650932952108412,4.864324324324325,0,0,1
-4.77457485536097,4.546316108437118,4.165062177905679,-3.410003789314134,1.9469926438771092,3.88759377366886,-1.2586013986013984,1,0,0
-0.0191537793339976,-4.905018017191244,4.165062177905679,1.4147146675051097,-2.055504796710826,3.685353664539246,-1.2586013986013984,0,0,1
-1.2080090483407404,-4.905018017191244,4.165062177905679,1.4147146675051097,-2.055504796710826,0.919120757034109,-1.2586013986013984,1,0,0
2.358556758679488,1.500086327107986,4.165062177905679,1.4147146675051097,1.9469926438771092,-2.938926371269844,-1.2586013986013984,0,1,0
3.5474120276862324,2.768017864991605,4.165062177905679,1.4147146675051097,1.9469926438771092,4.268745434593699,-1.2586013986013984,0,1,0
-3.585719586354227,1.5386833034629566,4.165062177905679,1.4147146675051097,-2.055504796710826,0.5626100279673264,-1.2586013986013984,0,1,0
-5.963430124367713,4.573434966356574,-4.730419455020545,1.4147146675051097,1.9469926438771092,-5.124094456658683,4.864324324324325,0,0,1
4.736267296692975,1.6383447199350545,-4.730419455020545,-3.410003789314134,-2.055504796710826,3.71410292546428,4.864324324324325,0,1,0
-4.77457485536097,1.7012032600275708,4.165062177905679,1.4147146675051097,1.9469926438771092,0.9355227258168372,-1.2586013986013984,1,0,0
1.1697014896727451,2.711459925817686,-4.730419455020545,-3.410003789314134,1.9469926438771092,-5.834359144605411,-1.2586013986013984,1,0,0
1.1697014896727451,-4.905018017191244,-4.730419455020545,1.4147146675051097,1.9469926438771092,-0.5916013620767525,-1.2586013986013984,1,0,0
-5.963430124367713,1.8741529521275064,-4.730419455020545,-3.410003789314134,1.9469926438771092,4.820564258712154,-1.2586013986013984,1,0,0
-4.77457485536097,3.589481892667953,-4.730419455020545,1.4147146675051097,1.9469926438771092,4.786584790452552,-1.2586013986013984,0,1,0
-1.2080090483407404,-4.905018017191244,4.165062177905679,1.4147146675051097,-2.055504796710826,3.914708745510905,-1.2586013986013984,1,0,0
1.1697014896727451,-4.905018017191244,4.165062177905679,-3.410003789314134,-2.055504796710826,4.455844105546461,-1.2586013986013984,0,0,1
2.358556758679488,3.339709818455993,-4.730419455020545,1.4147146675051097,1.9469926438771092,-2.245767764849825,-1.2586013986013984,0,0,1
-4.77457485536097,-4.905018017191244,4.165062177905679,1.4147146675051097,1.9469926438771092,-0.8111525170592339,-1.2586013986013984,1,0,0
-1.2080090483407404,4.736086936738471,13.060543810831902,1.4147146675051097,1.9469926438771092,1.5073141178469571,4.864324324324325,1,0,0
-4.77457485536097,1.630450293661435,-4.730419455020545,1.4147146675051097,1.9469926438771092,-1.4413581392083483,4.864324324324325,0,1,0
2.358556758679488,0.7814063256598955,-4.730419455020545,1.4147146675051097,1.9469926438771092,5.791354278949262,-1.2586013986013984,0,1,0
4.736267296692975,3.971706971595661,-4.730419455020545,1.4147146675051097,1.9469926438771092,1.0702807419036913,4.864324324324325,0,1,0
4.736267296692975,7.467113444250681,-4.730419455020545,1.4147146675051097,1.9469926438771092,-2.748406604578992,4.864324324324325,1,0,0
2.358556758679488,-4.905018017191244,4.165062177905679,-3.410003789314134,-2.055504796710826,1.8697079259107492,4.864324324324325,1,0,0
-4.77457485536097,2.2476425801700177,-4.730419455020545,1.4147146675051097,-2.055504796710826,-1.603107545705298,4.864324324324325,0,1,0
4.736267296692975,3.8900657631678297,-4.730419455020545,-3.410003789314134,1.9469926438771092,-5.823430929003629,4.864324324324325,1,0,0
2.358556758679488,-4.905018017191244,-4.730419455020545,1.4147146675051097,-2.055504796710826,0.4200772327202683,4.864324324324325,0,0,1
-4.77457485536097,5.5117009557472825,4.165062177905679,1.4147146675051097,1.9469926438771092,2.8033698641367044,-1.2586013986013984,0,0,1
4.736267296692975,2.391875725176434,-4.730419455020545,1.4147146675051097,1.9469926438771092,5.927389705057087,-1.2586013986013984,1,0,0
