0,1,2,3,4,5,6,7,8,9
-2.396864317347484,3.039337814033611,4.165062177905679,-3.410003789314134,-2.055504796710826,4.348054572092073,-1.2586013986013984,1.0,0.0,0.0
-5.963430124367713,2.757890795281276,-4.730419455020545,1.4147146675051097,-2.055504796710826,4.921016069290058,4.864324324324325,0.0,1.0,0.0
-0.0191537793339976,-4.905018017191244,-4.730419455020545,1.4147146675051097,1.9469926438771092,-5.789526212439449,-1.2586013986013984,0.0,0.0,1.0
-2.396864317347484,3.703990677780602,-4.730419455020545,1.4147146675051097,-2.055504796710826,5.491221399137462,4.864324324324325,0.0,0.0,1.0
-4.77457485536097,-4.905018017191244,4.165062177905679,1.4147146675051097,-2.055504796710826,-2.9126204056798737,-1.2586013986013984,0.0,0.0,1.0
2.358556758679488,-4.905018017191244,4.165062177905679,-3.410003789314134,-2.055504796710826,-3.3053495368514163,-1.2586013986013984,0.0,0.0,1.0
5.925122565699718,-0.9245612253104716,-4.730419455020545,1.4147146675051097,1.9469926438771092,0.2624801623367948,-1.2586013986013984,1.0,0.0,0.0
-3.585719586354227,1.362412658896012,-4.730419455020545,1.4147146675051097,-2.055504796710826,-4.616332111611801,-1.2586013986013984,1.0,0.0,0.0
3.5474120276862324,-4.905018017191244,-4.730419455020545,-3.410003789314134,-2.055504796710826,3.785788595702053,-1.2586013986013984,1.0,0.0,0.0
-2.396864317347484,-4.905018017191244,-4.730419455020545,-3.410003789314134,-2.055504796710826,2.656672676051101,-1.2586013986013984,1.0,0.0,0.0
-3.585719586354227,-4.905018017191244,4.165062177905679,1.4147146675051097,1.9469926438771092,1.2829794571936828,-1.2586013986013984,0.0,0.0,1.0
4.736267296692975,3.740944243102841,4.165062177905679,1.4147146675051097,-2.055504796710826,2.8457462385700296,-1.2586013986013984,0.0,1.0,0.0
3.5474120276862324,-4.905018017191244,-4.730419455020545,1.4147146675051097,-2.055504796710826,-0.1877179517083987,-1.2586013986013984,1.0,0.0,0.0
1.1697014896727451,4.6097490696272825,-4.730419455020545,1.4147146675051097,-2.055504796710826,-0.7030681966769298,4.864324324324325,1.0,0.0,0.0
2.358556758679488,-2.4225104185815534,-4.730419455020545,-3.410003789314134,1.9469926438771092,4.784199970234069,-1.2586013986013984,1.0,0.0,0.0
4.736267296692975,-0.3109313799590528,-4.730419455020545,1.4147146675051097,-2.055504796710826,-1.4273054233051514,-1.2586013986013984,0.0,1.0,0.0
3.5474120276862324,2.065254222119153,4.165062177905679,-3.410003789314134,-2.055504796710826,-0.0256020207693773,-1.2586013986013984,0.0,1.0,0.0
1.1697014896727451,3.633917743565945,4.165062177905679,1.4147146675051097,1.9469926438771092,5.072822897459548,-1.2586013986013984,0.0,1.0,0.0
-4.77457485536097,-4.905018017191244,4.165062177905679,1.4147146675051097,1.9469926438771092,-0.2710395673094578,-1.2586013986013984,1.0,0.0,0.0
3.5474120276862324,1.58699198898119,4.165062177905679,1.4147146675051097,-2.055504796710826,2.862842674716682,-1.2586013986013984,1.0,0.0,0.0
1.1697014896727451,1.5208530665216118,4.165062177905679,-3.410003789314134,-2.055504796710826,5.869775438646365,-1.2586013986013984,0.0,1.0,0.0
5.925122565699718,0.6726662223776614,4.165062177905679,1.4147146675051097,1.9469926438771092,4.356127755197715,-1.2586013986013984,1.0,0.0,0.0
1.1697014896727451,1.4257535323989967,-4.730419455020545,1.4147146675051097,1.9469926438771092,1.939047960286514,-1.2586013986013984,0.0,0.0,1.0
3.5474120276862324,4.87278563461206,4.165062177905679,1.4147146675051097,-2.055504796710826,-1.8792415142689205,-1.2586013986013984,0.0,1.0,0.0
-1.2080090483407404,-4.905018017191244,-4.730419455020545,1.4147146675051097,-2.055504796710826,4.1893006589383095,-1.2586013986013984,1.0,0.0,0.0
-5.963430124367713,1.758235804973874,-4.730419455020545,1.4147146675051097,1.9469926438771092,3.7878786289926207,-1.2586013986013984,0.0,1.0,0.0
3.5474120276862324,-4.905018017191244,4.165062177905679,1.4147146675051097,-2.055504796710826,-2.2266168627515555,-1.2586013986013984,1.0,0.0,0.0
2.358556758679488,4.027166942191676,4.165062177905679,1.4147146675051097,-2.055504796710826,-3.781746311633473,-1.2586013986013984,1.0,0.0,0.0
4.736267296692975,-4.905018017191244,-4.730419455020545,1.4147146675051097,-2.055504796710826,0.6899007113832153,-1.2586013986013984,1.0,0.0,0.0
4.736267296692975,1.1912699461682732,4.165062177905679,-3.410003789314134,1.9469926438771092,-5.750948912075102,-1.2586013986013984,0.0,1.0,0.0
5.925122565699718,0.2936313700393571,-4.730419455020545,1.4147146675051097,-2.055504796710826,-0.8175642834504825,-1.2586013986013984,1.0,0.0,0.0
2.358556758679488,6.394389128061179,13.060543810831902,1.4147146675051097,-2.055504796710826,0.9991231562239026,4.864324324324325,1.0,0.0,0.0
-1.2080090483407404,-4.905018017191244,21.95602544375813,-3.410003789314134,-2.055504796710826,-4.903819898172111,4.864324324324325,1.0,0.0,0.0
-5.963430124367713,-4.905018017191244,-4.730419455020545,1.4147146675051097,-2.055504796710826,2.570954183506493,-1.2586013986013984,1.0,0.0,0.0
4.736267296692975,4.816138827600164,-4.730419455020545,-3.410003789314134,-2.055504796710826,-1.65891752320957,-1.2586013986013984,0.0,1.0,0.0
-3.585719586354227,-4.905018017191244,4.165062177905679,1.4147146675051097,1.9469926438771092,5.1993317022547645,-1.2586013986013984,1.0,0.0,0.0
2.358556758679488,0.8868222566259203,-4.730419455020545,1.4147146675051097,-2.055504796710826,2.2106835647272045,-1.2586013986013984,1.0,0.0,0.0
3.5474120276862324,2.3013541726493125,-4.730419455020545,-3.410003789314134,1.9469926438771092,5.868797638243336,4.864324324324325,0.0,1.0,0.0
-1.2080090483407404,3.038082716814648,-4.730419455020545,1.4147146675051097,-2.055504796710826,2.5294477017868355,-1.2586013986013984,1.0,0.0,0.0
-2.396864317347484,1.3344997861633277,-4.730419455020545,1.4147146675051097,-2.055504796710826,4.613784189758123,4.864324324324325,0.0,1.0,0.0
-0.0191537793339976,-4.905018017191244,-4.730419455020545,1.4147146675051097,-2.055504796710826,2.182925969439028,4.864324324324325,0.0,0.0,1.0
-5.963430124367713,3.3921257436163783,-4.730419455020545,1.4147146675051097,1.9469926438771092,2.094480245684,-1.2586013986013984,1.0,0.0,0.0
-4.77457485536097,1.9676393417998872,-4.730419455020545,-3.410003789314134,-2.055504796710826,0.6083634910922441,4.864324324324325,1.0,0.0,0.0
2.358556758679488,-0.0236145761113557,-4.730419455020545,1.4147146675051097,-2.055504796710826,1.5609984947217117,-1.2586013986013984,0.0,0.0,1.0
5.925122565699718,-4.905018017191244,4.165062177905679,-3.410003789314134,1.9469926438771092,3.71968518917084,-1.2586013986013984,0.0,0.0,1.0
-0.0191537793339976,-4.905018017191244,4.165062177905679,-3.410003789314134,-2.055504796710826,4.774334554947044,-1.2586013986013984,0.0,0.0,1.0
-2.396864317347484,1.2863314860703037,-4.730419455020545,-3.410003789314134,-2.055504796710826,-0.0526753969099367,-1.2586013986013984,0.0,0.0,1.0
-5.963430124367713,4.495318204865322,4.165062177905679,1.4147146675051097,1.9469926438771092,2.280259308078051,-1.2586013986013984,1.0,0.0,0.0
2.358556758679488,-4.905018017191244,4.165062177905679,-3.410003789314134,1.9469926438771092,2.3435348097445283,-1.2586013986013984,1.0,0.0,0.0
-3.585719586354227,7.138063530925205,4.165062177905679,-3.410003789314134,1.9469926438771092,0.3635088872092095,-1.2586013986013984,0.0,1.0,0.0
1.1697014896727451,-4.905018017191244,-4.730419455020545,1.4147146675051097,-2.055504796710826,-0.2939232314888304,4.864324324324325,0.0,0.0,1.0
2.358556758679488,3.5185576303242687,4.165062177905679,1.4147146675051097,1.9469926438771092,1.9373431393618763,4.864324324324325,1.0,0.0,0.0
-3.585719586354227,1.4764481261759592,-4.730419455020545,1.4147146675051097,1.9469926438771092,-4.964729267543962,-1.2586013986013984,1.0,0.0,0.0
-3.585719586354227,3.2375993846808058,4.165062177905679,1.4147146675051097,1.9469926438771092,-1.0372390198649133,-1.2586013986013984,0.0,1.0,0.0
-4.77457485536097,-4.905018017191244,4.165062177905679,-3.410003789314134,1.9469926438771092,-5.789134971710987,-1.2586013986013984,1.0,0.0,0.0
-1.2080090483407404,-4.905018017191244,4.165062177905679,1.4147146675051097,1.9469926438771092,5.815366452595015,-1.2586013986013984,1.0,0.0,0.0
-5.963430124367713,4.932280720228102,-4.730419455020545,1.4147146675051097,1.9469926438771092,-3.0671231175746043,-1.2586013986013984,0.0,0.0,1.0
-3.585719586354227,-4.905018017191244,21.95602544375813,-3.410003789314134,-2.055504796710826,0.6769053702684951,4.864324324324325,1.0,0.0,0.0
2.358556758679488,-4.905018017191244,4.165062177905679,1.4147146675051097,1.9469926438771092,1.3081340055396429,-1.2586013986013984,1.0,0.0,0.0
4.736267296692975,-0.0519685681847234,-4.730419455020545,1.4147146675051097,-2.055504796710826,-4.356130502389502,4.864324324324325,0.0,0.0,1.0
-3.585719586354227,-4.905018017191244,4.165062177905679,1.4147146675051097,1.9469926438771092,-2.751282736344002,-1.2586013986013984,1.0,0.0,0.0
2.358556758679488,3.767847371125759,-4.730419455020545,1.4147146675051097,-2.055504796710826,0.8023290698075777,-1.2586013986013984,0.0,1.0,0.0
2.358556758679488,3.069007436490942,-4.730419455020545,-3.410003789314134,1.9469926438771092,-1.2598152071669966,-1.2586013986013984,0.0,0.0,1.0
-2.396864317347484,-4.905018017191244,4.165062177905679,1.4147146675051097,-2.055504796710826,-1.95225824695422,-1.2586013986013984,1.0,0.0,0.0
-4.77457485536097,2.367351421744,4.165062177905679,1.4147146675051097,-2.055504796710826,-4.688437355881947,-1.2586013986013984,0.0,1.0,0.0
2.358556758679488,0.1127808119673983,-4.730419455020545,1.4147146675051097,-2.055504796710826,1.367164334309622,-1.2586013986013984,0.0,0.0,1.0
-3.585719586354227,7.264523752306074,4.165062177905679,-3.410003789314134,1.9469926438771092,4.59803569547409,-1.2586013986013984,0.0,1.0,0.0
2.358556758679488,4.378599315260375,4.165062177905679,1.4147146675051097,1.9469926438771092,-5.146890709581311,-1.2586013986013984,1.0,0.0,0.0
-2.396864317347484,-4.905018017191244,4.165062177905679,1.4147146675051097,-2.055504796710826,4.807031187659395,-1.2586013986013984,1.0,0.0,0.0
5.925122565699718,3.2720949171221894,-4.730419455020545,-3.410003789314134,-2.055504796710826,-3.800607249493853,-1.2586013986013984,0.0,1.0,0.0
1.1697014896727451,-4.905018017191244,4.165062177905679,-3.410003789314134,1.9469926438771092,4.229301255696951,-1.2586013986013984,0.0,0.0,1.0
3.5474120276862324,8.403504193466105,-4.730419455020545,-3.410003789314134,-2.055504796710826,-5.0389136940521135,-1.2586013986013984,1.0,0.0,0.0
-2.396864317347484,2.5296814072056923,4.165062177905679,-3.410003789314134,-2.055504796710826,-1.9673189050731152,-1.2586013986013984,1.0,0.0,0.0
5.925122565699718,-4.905018017191244,4.165062177905679,-3.410003789314134,1.9469926438771092,5.034792369577042,-1.2586013986013984,0.0,0.0,1.0
2.358556758679488,2.3852911335582148,4.165062177905679,1.4147146675051097,-2.055504796710826,-3.9359994493192927,-1.2586013986013984,1.0,0.0,0.0
-3.585719586354227,2.893024646442662,4.165062177905679,1.4147146675051097,-2.055504796710826,-5.807663746795739,-1.2586013986013984,0.0,1.0,0.0
-0.0191537793339976,-4.905018017191244,21.95602544375813,1.4147146675051097,1.9469926438771092,-0.9646804427322032,4.864324324324325,0.0,0.0,1.0
-1.2080090483407404,4.211891622823558,-4.730419455020545,1.4147146675051097,-2.055504796710826,-1.0676575343756338,-1.2586013986013984,0.0,0.0,1.0
2.358556758679488,4.102369096185221,-4.730419455020545,1.4147146675051097,-2.055504796710826,5.3608502224666585,-1.2586013986013984,0.0,1.0,0.0
-3.585719586354227,2.476705228284148,-4.730419455020545,-3.410003789314134,1.9469926438771092,4.124686860789264,-1.2586013986013984,1.0,0.0,0.0
3.5474120276862324,1.2737283523235876,-4.730419455020545,1.4147146675051097,-2.055504796710826,-5.737329635438106,-1.2586013986013984,1.0,0.0,0.0
-2.396864317347484,1.215253958904601,4.165062177905679,1.4147146675051097,1.9469926438771092,2.8446129064136216,-1.2586013986013984,0.0,1.0,0.0
3.5474120276862324,6.096567888176672,4.165062177905679,-3.410003789314134,-2.055504796710826,0.6012958388572872,-1.2586013986013984,0.0,1.0,0.0
-0.0191537793339976,4.024540833182472,-4.730419455020545,1.4147146675051097,-2.055504796710826,-4.267625097845387,-1.2586013986013984,0.0,1.0,0.0
-0.0191537793339976,0.6557175801478411,4.165062177905679,-3.410003789314134,-2.055504796710826,0.3141872363003696,-1.2586013986013984,0.0,1.0,0.0
1.1697014896727451,2.502528418884693,-4.730419455020545,-3.410003789314134,-2.055504796710826,5.525151434824285,4.864324324324325,1.0,0.0,0.0
3.5474120276862324,1.870159051177267,-4.730419455020545,1.4147146675051097,-2.055504796710826,-5.90876782619983,-1.2586013986013984,1.0,0.0,0.0
-3.585719586354227,2.159686603487101,-4.730419455020545,1.4147146675051097,-2.055504796710826,-4.798084830669339,4.864324324324325,1.0,0.0,0.0
-0.0191537793339976,1.926806502159004,-4.730419455020545,-3.410003789314134,-2.055504796710826,-0.0199558564199573,-1.2586013986013984,1.0,0.0,0.0
2.358556758679488,3.749782729162504,-4.730419455020545,-3.410003789314134,-2.055504796710826,-4.330725776998377,-1.2586013986013984,1.0,0.0,0.0
-0.0191537793339976,3.0555072527565312,-4.730419455020545,-3.410003789314134,1.9469926438771092,1.9948223704518329,-1.2586013986013984,0.0,1.0,0.0
-2.396864317347484,1.4189435513366335,-4.730419455020545,-3.410003789314134,-2.055504796710826,2.284461076764305,-1.2586013986013984,1.0,0.0,0.0
2.358556758679488,2.757694384479949,-4.730419455020545,1.4147146675051097,1.9469926438771092,3.386729683869727,-1.2586013986013984,1.0,0.0,0.0
-1.2080090483407404,-4.905018017191244,4.165062177905679,1.4147146675051097,1.9469926438771092,-1.7602784108576126,-1.2586013986013984,0.0,0.0,1.0
4.736267296692975,2.9729393717283465,4.165062177905679,1.4147146675051097,1.9469926438771092,4.921478444696422,-1.2586013986013984,1.0,0.0,0.0
4.736267296692975,4.451482533858593,4.165062177905679,1.4147146675051097,-2.055504796710826,2.8704299718020776,-1.2586013986013984,0.0,1.0,0.0
-5.963430124367713,4.833028224604668,-4.730419455020545,1.4147146675051097,1.9469926438771092,0.5691122197965862,-1.2586013986013984,0.0,1.0,0.0
-1.2080090483407404,-4.905018017191244,-4.730419455020545,1.4147146675051097,-2.055504796710826,4.495155057631204,-1.2586013986013984,1.0,0.0,0.0
5.925122565699718,0.0337296502377073,-4.730419455020545,-3.410003789314134,1.9469926438771092,-4.188041067015459,-1.2586013986013984,0.0,1.0,0.0
5.925122565699718,-0.1915116808434144,4.165062177905679,1.4147146675051097,1.9469926438771092,1.768744307353702,-1.2586013986013984,1.0,0.0,0.0
3.5474120276862324,7.9247377319431,-4.730419455020545,-3.410003789314134,-2.055504796710826,-1.914753995120941,-1.2586013986013984,0.0,0.0,1.0
-5.963430124367713,1.76021279238394,-4.730419455020545,1.4147146675051097,1.9469926438771092,2.792524839937892,-1.2586013986013984,1.0,0.0,0.0
-4.77457485536097,0.253684632898882,4.165062177905679,-3.410003789314134,1.9469926438771092,-1.0623809086495524,-1.2586013986013984,1.0,0.0,0.0
5.925122565699718,4.023849853543711,-4.730419455020545,1.4147146675051097,-2.055504796710826,5.481870806010848,-1.2586013986013984,0.0,1.0,0.0
2.358556758679488,2.296720165677704,-4.730419455020545,1.4147146675051097,-2.055504796710826,-1.9692232647976315,-1.2586013986013984,1.0,0.0,0.0
5.925122565699718,4.97090474331637,-4.730419455020545,1.4147146675051097,-2.055504796710826,2.449995692096403,-1.2586013986013984,0.0,0.0,1.0
-3.585719586354227,0.9185892888534756,-4.730419455020545,1.4147146675051097,1.9469926438771092,5.334939717458924,4.864324324324325,0.0,1.0,0.0
1.1697014896727451,-1.8223543542010867,4.165062177905679,1.4147146675051097,1.9469926438771092,3.327249639254707,-1.2586013986013984,0.0,1.0,0.0
-1.2080090483407404,1.509396199090831,4.165062177905679,-3.410003789314134,1.9469926438771092,-3.8576506299725977,-1.2586013986013984,1.0,0.0,0.0
5.925122565699718,-2.358800550360012,4.165062177905679,-3.410003789314134,-2.055504796710826,5.585318712768191,-1.2586013986013984,1.0,0.0,0.0
3.5474120276862324,0.0406008084349097,-4.730419455020545,-3.410003789314134,-2.055504796710826,5.796452465144335,-1.2586013986013984,0.0,1.0,0.0
-1.2080090483407404,2.8554502941942665,-4.730419455020545,-3.410003789314134,-2.055504796710826,2.550101474664853,-1.2586013986013984,1.0,0.0,0.0
-4.77457485536097,-4.905018017191244,4.165062177905679,1.4147146675051097,-2.055504796710826,5.7731570638038825,4.864324324324325,1.0,0.0,0.0
-4.77457485536097,1.9299703259849517,4.165062177905679,1.4147146675051097,1.9469926438771092,1.2532126086728963,4.864324324324325,0.0,1.0,0.0
-2.396864317347484,1.0428999389070464,4.165062177905679,1.4147146675051097,-2.055504796710826,-3.3129476849893726,-1.2586013986013984,0.0,0.0,1.0
-1.2080090483407404,-4.905018017191244,-4.730419455020545,-3.410003789314134,1.9469926438771092,-2.091969165699075,-1.2586013986013984,1.0,0.0,0.0
-1.2080090483407404,0.4039820418924639,-4.730419455020545,-3.410003789314134,-2.055504796710826,-1.146389757579496,-1.2586013986013984,1.0,0.0,0.0
-2.396864317347484,3.2188444070486293,-4.730419455020545,-3.410003789314134,-2.055504796710826,-5.0933612616236825,-1.2586013986013984,0.0,0.0,1.0
1.1697014896727451,3.6912787131308575,4.165062177905679,1.4147146675051097,1.9469926438771092,-1.3122191598395123,-1.2586013986013984,1.0,0.0,0.0
2.358556758679488,-4.905018017191244,4.165062177905679,1.4147146675051097,-2.055504796710826,-3.607674329280609,-1.2586013986013984,1.0,0.0,0.0
-5.963430124367713,3.851951120223328,4.165062177905679,1.4147146675051097,-2.055504796710826,5.239260561499253,-1.2586013986013984,1.0,0.0,0.0
3.5474120276862324,5.637320796486412,4.165062177905679,-3.410003789314134,-2.055504796710826,-1.4232652147348106,-1.2586013986013984,0.0,0.0,1.0
-0.0191537793339976,-4.905018017191244,4.165062177905679,1.4147146675051097,-2.055504796710826,4.7570295374567095,-1.2586013986013984,1.0,0.0,0.0
-5.963430124367713,4.2763633073663065,4.165062177905679,1.4147146675051097,-2.055504796710826,1.761252861232599,-1.2586013986013984,0.0,1.0,0.0
2.358556758679488,-4.905018017191244,4.165062177905679,-3.410003789314134,-2.055504796710826,5.191845681659941,-1.2586013986013984,0.0,0.0,1.0
3.5474120276862324,-4.905018017191244,4.165062177905679,1.4147146675051097,-2.055504796710826,1.9461728819655455,-1.2586013986013984,0.0,0.0,1.0
1.1697014896727451,2.697096822497122,-4.730419455020545,-3.410003789314134,1.9469926438771092,-2.867545133340041,-1.2586013986013984,0.0,1.0,0.0
-0.0191537793339976,3.367978162540585,-4.730419455020545,-3.410003789314134,1.9469926438771092,2.253753803688201,-1.2586013986013984,0.0,0.0,1.0
3.5474120276862324,4.984575579058489,4.165062177905679,1.4147146675051097,1.9469926438771092,-1.397923787150292,-1.2586013986013984,0.0,1.0,0.0
5.925122565699718,1.8871727343609692,-4.730419455020545,-3.410003789314134,-2.055504796710826,-2.472462529435193,4.864324324324325,0.0,0.0,1.0
-1.2080090483407404,3.1154415258037345,4.165062177905679,1.4147146675051097,-2.055504796710826,-0.3237021367346852,-1.2586013986013984,1.0,0.0,0.0
-1.2080090483407404,-4.905018017191244,-4.730419455020545,1.4147146675051097,-2.055504796710826,-0.264357730276682,4.864324324324325,1.0,0.0,0.0
-0.0191537793339976,-0.7419655089709946,-4.730419455020545,1.4147146675051097,-2.055504796710826,1.6970303038120167,4.864324324324325,1.0,0.0,0.0
-1.2080090483407404,-4.905018017191244,4.165062177905679,1.4147146675051097,1.9469926438771092,1.452891266561778,-1.2586013986013984,1.0,0.0,0.0
-0.0191537793339976,0.4355430037710867,4.165062177905679,1.4147146675051097,1.9469926438771092,1.7183948206328017,-1.2586013986013984,0.0,0.0,1.0
-4.77457485536097,-4.905018017191244,4.165062177905679,-3.410003789314134,1.9469926438771092,0.5129598313003807,-1.2586013986013984,0.0,0.0,1.0
4.736267296692975,3.307126876440636,-4.730419455020545,-3.410003789314134,1.9469926438771092,5.518887966151375,-1.2586013986013984,0.0,0.0,1.0
1.1697014896727451,-4.905018017191244,-4.730419455020545,1.4147146675051097,1.9469926438771092,5.818969604881634,-1.2586013986013984,0.0,0.0,1.0
1.1697014896727451,-4.905018017191244,-4.730419455020545,1.4147146675051097,-2.055504796710826,-4.086507768198941,4.864324324324325,0.0,0.0,1.0
-2.396864317347484,2.878463844381092,-4.730419455020545,1.4147146675051097,-2.055504796710826,-4.889411508879404,4.864324324324325,0.0,0.0,1.0
-2.396864317347484,3.440623112297852,-4.730419455020545,1.4147146675051097,1.9469926438771092,0.202787316524321,-1.2586013986013984,1.0,0.0,0.0
-4.77457485536097,-4.905018017191244,4.165062177905679,1.4147146675051097,1.9469926438771092,-5.830663155535766,-1.2586013986013984,1.0,0.0,0.0
-2.396864317347484,4.885880117347012,-4.730419455020545,1.4147146675051097,1.9469926438771092,-2.798579460277644,4.864324324324325,0.0,1.0,0.0
-2.396864317347484,2.2709162941723706,4.165062177905679,1.4147146675051097,1.9469926438771092,4.048875982069418,-1.2586013986013984,0.0,1.0,0.0
2.358556758679488,4.577879646195102,-4.730419455020545,1.4147146675051097,-2.055504796710826,0.7778539179192068,-1.2586013986013984,1.0,0.0,0.0
-1.2080090483407404,0.9132990766144858,-4.730419455020545,1.4147146675051097,-2.055504796710826,-1.445846255114973,4.864324324324325,0.0,0.0,1.0
-3.585719586354227,-4.905018017191244,4.165062177905679,1.4147146675051097,-2.055504796710826,0.3082710013094218,-1.2586013986013984,0.0,0.0,1.0
3.5474120276862324,2.945720698483627,-4.730419455020545,1.4147146675051097,-2.055504796710826,5.633120010645934,-1.2586013986013984,1.0,0.0,0.0
-1.2080090483407404,0.939500277511354,4.165062177905679,-3.410003789314134,1.9469926438771092,4.178556308393815,-1.2586013986013984,0.0,1.0,0.0
-4.77457485536097,-2.0680191887708954,-4.730419455020545,1.4147146675051097,1.9469926438771092,-1.599905279527194,-1.2586013986013984,0.0,0.0,1.0
1.1697014896727451,2.0359883687517617,-4.730419455020545,1.4147146675051097,1.9469926438771092,2.4878339152140736,-1.2586013986013984,1.0,0.0,0.0
3.5474120276862324,-4.905018017191244,-4.730419455020545,1.4147146675051097,1.9469926438771092,-5.031591042081965,-1.2586013986013984,1.0,0.0,0.0
2.358556758679488,-1.3597309286375436,-4.730419455020545,1.4147146675051097,-2.055504796710826,4.93653428012529,-1.2586013986013984,1.0,0.0,0.0
-3.585719586354227,4.082319095203975,-4.730419455020545,1.4147146675051097,-2.055504796710826,-3.4020028761965952,4.864324324324325,1.0,0.0,0.0
2.358556758679488,-4.905018017191244,4.165062177905679,1.4147146675051097,-2.055504796710826,3.88063523479577,-1.2586013986013984,1.0,0.0,0.0
1.1697014896727451,2.11763988069704,4.165062177905679,1.4147146675051097,1.9469926438771092,-4.847996055434012,4.864324324324325,0.0,1.0,0.0
3.5474120276862324,3.632492638309111,-4.730419455020545,-3.410003789314134,-2.055504796710826,-5.585024261687048,-1.2586013986013984,0.0,0.0,1.0
-4.77457485536097,1.7897169145922849,-4.730419455020545,1.4147146675051097,1.9469926438771092,5.653485627794822,-1.2586013986013984,0.0,0.0,1.0
4.736267296692975,-0.617285864198867,-4.730419455020545,1.4147146675051097,-2.055504796710826,-1.27292448433361,4.864324324324325,0.0,0.0,1.0
-4.77457485536097,5.6368185000108895,13.060543810831902,1.4147146675051097,1.9469926438771092,-4.2370486402362735,4.864324324324325,0.0,1.0,0.0
-1.2080090483407404,5.896856097448868,4.165062177905679,1.4147146675051097,1.9469926438771092,-5.423434003960998,-1.2586013986013984,0.0,1.0,0.0
-2.396864317347484,4.545770022012447,-4.730419455020545,1.4147146675051097,-2.055504796710826,-3.098688226639307,-1.2586013986013984,1.0,0.0,0.0
2.358556758679488,1.500086327107986,4.165062177905679,1.4147146675051097,1.9469926438771092,-2.938926371269844,-1.2586013986013984,0.0,1.0,0.0
-1.2080090483407404,2.7342133121889853,4.165062177905679,1.4147146675051097,1.9469926438771092,3.675286901943583,-1.2586013986013984,0.0,1.0,0.0
-0.0191537793339976,-4.905018017191244,4.165062177905679,1.4147146675051097,-2.055504796710826,1.9321364426411909,-1.2586013986013984,1.0,0.0,0.0
-0.0191537793339976,3.908160027743744,-4.730419455020545,-3.410003789314134,-2.055504796710826,-0.9259048092404848,-1.2586013986013984,0.0,1.0,0.0
1.1697014896727451,-4.905018017191244,4.165062177905679,1.4147146675051097,1.9469926438771092,5.445193042680992,-1.2586013986013984,1.0,0.0,0.0
